,Created_at,Tweet id,Text
23, _json={'created_at': 'Mon Mar 09 12:31:31 +0000 2020', 'id': 1236993013437681666,"['text', 'squirrel', 'walnut', 'art', 'print', 'httpstcobwzxfxuskk', 'squirrel', 'animal', 'rodent', 'pet', 'lovely', 'adorable', 'eat', 'nut', 'httpstcotl5uqfja4y']"
24, _json={'created_at': 'Mon Mar 09 12:30:18 +0000 2020', 'id': 1236992708301946880,"['text', 'rt', 'semproblema2', '1', 'affirmation', 'website', 'boost', 'positivity', 'confidence', 'success', 'half', 'knowing', 'half', 'httpstcon9u']"
25, _json={'created_at': 'Mon Mar 09 12:30:05 +0000 2020', 'id': 1236992653633499136,"['text', 'rt', 'aavigd', 'nappreciating', 'moon', 'good', 'looking', 'skynnndiscoverirelandndiscoverdublinnlovindublinnwithgalaxynnnnnnnnhas']"
26, _json={'created_at': 'Mon Mar 09 12:26:31 +0000 2020', 'id': 1236991757268680706,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
27, _json={'created_at': 'Mon Mar 09 12:21:44 +0000 2020', 'id': 1236990552668663808,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
28, _json={'created_at': 'Mon Mar 09 12:20:04 +0000 2020', 'id': 1236990133431386113,"['text', 'rt', 'thewinnerscode', 'everything', 'fine', 'long', 'stop', 'believing', 'always', 'hope', 'best', 'let', 'negative']"
29, _json={'created_at': 'Mon Mar 09 12:19:34 +0000 2020', 'id': 1236990008118018048,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
30, _json={'created_at': 'Mon Mar 09 12:17:21 +0000 2020', 'id': 1236989450342879234,"['text', 'rt', 'collectedtimes', 'coronavirus', 'live', 'uk', 'case', 'rise', '280', 'tfl', 'worker', 'test', 'positive', 'sparking', 'tube', 'fearsnnstories', '2', 'source', 'photo']"
31, _json={'created_at': 'Mon Mar 09 12:14:10 +0000 2020', 'id': 1236988646898745345,"['text', 'everything', 'fine', 'long', 'stop', 'believing', 'always', 'hope', 'best', 'let', 'negativ', 'httpstcoa8yquuksdp']"
32, _json={'created_at': 'Mon Mar 09 12:13:51 +0000 2020', 'id': 1236988566590365697,"['text', 'rt', 'doctorgibson', 'rocking', 'positive', 'monday', 'vibe', 'call', 'u', 'free', 'orthodontic', 'consultation', '3034522277', 'mondayvibes', 'positive', 'clearbra']"
33, _json={'created_at': 'Mon Mar 09 12:11:45 +0000 2020', 'id': 1236988037839683585,"['text', 'rt', 'emovit', 'emovit', 'reminds', 'good', 'intention', 'right', 'time', 'app', 'help', 'take', 'small', 'step', 'focus', 'immediat']"
34, _json={'created_at': 'Mon Mar 09 12:11:14 +0000 2020', 'id': 1236987910219616256,"['text', 'rt', 'j4music1', 'patience', 'key', 'nnfollowme', 'followback', 'followtrain', 'followforfollow', 'follow', 'music', 'signit', 'future', 'soon', 'happy', 'positiv']"
35, _json={'created_at': 'Mon Mar 09 12:10:06 +0000 2020', 'id': 1236987624612679681,"['text', 'emovit', 'reminds', 'good', 'intention', 'right', 'time', 'app', 'help', 'take', 'small', 'step', 'focus', 'httpstcoy4dz8sre2w']"
36, _json={'created_at': 'Mon Mar 09 12:10:05 +0000 2020', 'id': 1236987618509885443,"['text', 'coronavirus', 'live', 'uk', 'case', 'rise', '280', 'tfl', 'worker', 'test', 'positive', 'sparking', 'tube', 'fearsnnstories', '2', 'source', 'p', 'httpstcowxoz6alcyk']"
37, _json={'created_at': 'Mon Mar 09 12:05:37 +0000 2020', 'id': 1236986496026128384,"['text', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'httpstcoyfywrzpxlt']"
38, _json={'created_at': 'Mon Mar 09 12:02:15 +0000 2020', 'id': 1236985647702867968,"['text', 'way', 'truly', 'happy', 'find', 'love', 'donnprogresstribe', 'motivation', 'outcome', 'dreambigger', 'httpstcofouhxdglg2']"
