,Created_at,Tweet id,Text
58, _json={'created_at': 'Mon Mar 09 12:15:56 +0000 2020', 'id': 1236989092661022720,"['text', 'leave', 'skyuk', 'broadband', 'slow', 'nthey', 'upgraded', 'superfast', 'broadband', 'httpstcowzjrjhebpm']"
59, _json={'created_at': 'Mon Mar 09 11:09:35 +0000 2020', 'id': 1236972393442217990,"['text', 'rt', 'theshogbamu', 'mkooracle', 'femitemade', 'nkeep', 'picture', 'secret', 'nkillthe3challenge', 'angrynnby', 'way', 'cant', 'stun']"
60, _json={'created_at': 'Mon Mar 09 10:22:09 +0000 2020', 'id': 1236960460148051968,"['text', 'good', 'sleep', 'angry', 'httpstcoucsgpgjydz', 'good', 'sleep', 'angry']"
61, _json={'created_at': 'Mon Mar 09 09:10:01 +0000 2020', 'id': 1236942305434591232,"['text', 'rt', 'waheedkakafsd', 'someone', 'stop', 'getting', 'angry', 'onnyou', 'clear', 'lost', 'yournimportance', 'life']"
62, _json={'created_at': 'Mon Mar 09 08:15:16 +0000 2020', 'id': 1236928526743461891,"['text', 'monday', 'morning', 'worst', 'arent', 'share', 'moan', 'moanrantwhine', 'rant', 'whine', 'moan', 'moanday', 'angry', 'fedup', 'tweetitout']"
63, _json={'created_at': 'Mon Mar 09 08:11:58 +0000 2020', 'id': 1236927695549849600,"['text', 'rt', 'waheedkakafsd', 'someone', 'stop', 'getting', 'angry', 'onnyou', 'clear', 'lost', 'yournimportance', 'life']"
64, _json={'created_at': 'Mon Mar 09 07:38:17 +0000 2020', 'id': 1236919218773336064,"['text', 'mkooracle', 'femitemade', 'nkeep', 'picture', 'secret', 'nkillthe3challenge', 'angrynnby', 'way', 'cant', 'stun', 'httpstconqiziimybo']"
65, _json={'created_at': 'Mon Mar 09 06:27:39 +0000 2020', 'id': 1236901444198023169,"['text', 'rt', 'tronblade', 'anybody', 'become', 'angry', 'easy']"
66, _json={'created_at': 'Mon Mar 09 06:10:08 +0000 2020', 'id': 1236897034885627905,"['text', 'im', 'forcedblackmailed', 'writing', 'sincere', 'thank', 'email', 'someone', 'absolutely', 'zero', 'respect', 'httpstco1i9u367csr']"
67, _json={'created_at': 'Mon Mar 09 05:34:27 +0000 2020', 'id': 1236888056982011904,"['text', 'anger', 'consequence', 'httpstcombfndu2ei5', 'anger', 'angry']"
68, _json={'created_at': 'Mon Mar 09 04:52:30 +0000 2020', 'id': 1236877499986071552,"['text', 'rt', 'jamieaustinyt', 'remember', 'courtneymaried1', 'made', '100', 'joke', 'shelbys', 'drug', 'use', 'lied', 'somebody', 'age', 'get']"
69, _json={'created_at': 'Mon Mar 09 04:10:16 +0000 2020', 'id': 1236866871757918208,"['text', 'try', 'calm', 'man']"
70, _json={'created_at': 'Mon Mar 09 04:10:02 +0000 2020', 'id': 1236866811892621312,"['text', 'jamieaustinyt', 'courtneymaried1', 'quick', 'question', 'message', 'month', 'old', 'still', 'angry', 'httpstcor6dxqfq2va']"
