,Created_at,Tweet id,Text
44, _json={'created_at': 'Mon Mar 09 15:21:10 +0000 2020', 'id': 1237035706893004801,"['text', 'rt', 'everythingloria', 'know', 'excited', 'onedayatatime', 'httpstcopeaixonzcc']"
45, _json={'created_at': 'Mon Mar 09 15:21:09 +0000 2020', 'id': 1237035704821170178,"['text', 'rt', 'louistomlinson', 'well', 'excited', 'show', 'lot', 'tell', 'favourite', 'memory', 'help', 'build', 'wall', 'httpstco99f2ayohdp', 'ht']"
46, _json={'created_at': 'Mon Mar 09 15:21:09 +0000 2020', 'id': 1237035704468848640,"['text', 'rt', 'meimeiferu', 'bassbassriley', 'socalmd54', 'missdonnameagle', 'holy', 'crap', 'think', 'warrensupporters', 'started', 'race', 'optimistic']"
47, _json={'created_at': 'Mon Mar 09 15:21:09 +0000 2020', 'id': 1237035704393314304,"['text', 'rt', 'sajpakpassion', 'dale', 'steyn', 'really', 'enjoyed', 'back', 'people', 'welcoming']"
48, _json={'created_at': 'Mon Mar 09 15:21:09 +0000 2020', 'id': 1237035703885647874,"['text', 'rt', 'sceneryfortae', 'taehyungs', 'ost', 'itaewon', 'class', 'sweet', 'night', 'released', '13th', 'march', '6pm', 'kst', 'said', 'song', 'produc']"
49, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035701549461506,"['text', 'rt', 'louistomlinson', 'fucking', 'excited', 'tonight']"
50, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035701314768898,"['text', 'rt', 'louistomlinson', 'well', 'excited', 'show', 'lot', 'tell', 'favourite', 'memory', 'help', 'build', 'wall', 'httpstco99f2ayohdp', 'ht']"
51, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035700090023936,"['text', 'rt', 'lisaanntorrance', 'fraser', 'asked', 'send', 'picture', 'passport', 'got', 'excited', 'thinking', 'booking', 'holiday', '2', 'mi']"
52, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035699980861440,"['text', 'rt', 'emmagray77', 'watched', 'httpstcokg2hhbl4r0', 'excited', 'year', 'nello', 'ride', 'aid', 'ama', 'httpstco3uwm4pmc21']"
53, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035699687305216,"['text', 'rt', 'louistomlinson', 'well', 'excited', 'show', 'lot', 'tell', 'favourite', 'memory', 'help', 'build', 'wall', 'httpstco99f2ayohdp', 'ht']"
54, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035698890383361,"['text', 'latelateshow', 'niallofficial', 'yes', 'im', 'excited']"
55, _json={'created_at': 'Mon Mar 09 15:21:08 +0000 2020', 'id': 1237035698005381120,"['text', 'rt', 'louistomlinson', 'fucking', 'excited', 'tonight']"
56, _json={'created_at': 'Mon Mar 09 15:21:07 +0000 2020', 'id': 1237035695107014658,"['text', 'one', 'isnt', 'excited', 'holi', 'nhappyholi']"
57, _json={'created_at': 'Mon Mar 09 15:21:07 +0000 2020', 'id': 1237035694616428544,"['text', 'feyzpalm', 'god', 'know', 'happen']"
58, _json={'created_at': 'Mon Mar 09 15:21:07 +0000 2020', 'id': 1237035694406729729,"['text', 'rt', 'graphicvillage', 'excited', 'welcome', 'rhinegeist', 'creative', 'director']"
59, _json={'created_at': 'Mon Mar 09 15:21:06 +0000 2020', 'id': 1237035693072764929,"['text', 'rt', 'mahirasharma', 'song', 'baarish', 'voice', 'sonukakkar', 'nikhilmusic', 'coming', 'tommorow', 'nnmusic', 'lyric', 'tony']"
60, _json={'created_at': 'Mon Mar 09 15:21:06 +0000 2020', 'id': 1237035691290263557,"['text', 'rt', 'spiderauthor', 'finished', 'program', 'writer', 'conference', 'speaking', 'april', 'nashville']"
